Year,County,Month,Male,Female,Unknown,Total
2019,Baltimore_City,5,3,9,0,12
2019,Baltimore_City,6,0,0,0,0
2019,Baltimore_City,7,0,0,0,0
2019,Baltimore_City,8,0,0,0,0
2019,Baltimore_City,9,0,0,0,0
2020,Baltimore_City,1,0,0,0,0
2020,Baltimore_City,2,0,0,0,0
2020,Baltimore_City,3,0,0,0,0
2020,Baltimore_City,4,0,0,0,0
2020,Baltimore_City,5,0,0,0,0
2020,Baltimore_City,6,0,0,0,0
2018,Charles,1,0,0,0,0
2018,Charles,10,0,0,0,0
2018,Charles,11,0,0,0,0
2018,Charles,12,0,0,0,0
2018,Charles,2,0,0,0,0
2018,Charles,3,0,0,0,0
2018,Charles,4,0,0,0,0
2018,Charles,5,0,0,0,0
2018,Charles,6,0,0,0,0
2018,Charles,7,0,0,0,0
2018,Charles,8,0,0,0,0
2018,Charles,9,0,0,0,0
2019,Charles,1,0,0,0,0
2019,Charles,10,0,0,0,0
2019,Charles,11,0,0,0,0
2019,Charles,12,0,0,0,0
2019,Charles,2,0,0,0,0
2019,Charles,3,0,0,0,0
2019,Charles,4,0,0,0,0
2019,Charles,5,0,0,0,0
2019,Charles,6,0,0,0,0
2019,Charles,7,0,0,0,0
2019,Charles,8,0,0,0,0
2019,Charles,9,1,0,0,1
2020,Charles,1,0,0,0,0
2020,Charles,2,0,0,0,0
2020,Charles,3,0,0,0,0
2020,Charles,4,0,0,0,0
2020,Charles,5,0,0,0,0
2020,Charles,6,0,0,0,0
2018,Kent,1,0,0,0,0
2018,Kent,10,0,0,0,0
2018,Kent,11,0,0,0,0
2018,Kent,12,0,0,0,0
2018,Kent,2,0,0,0,0
2018,Kent,3,0,0,0,0
2018,Kent,4,0,0,0,0
2018,Kent,5,0,0,0,0
2018,Kent,6,0,0,0,0
2018,Kent,7,0,0,0,0
2018,Kent,8,0,0,0,0
2018,Kent,9,0,0,0,0
2019,Kent,1,0,0,0,0
2019,Kent,10,0,0,0,0
2019,Kent,11,0,0,0,0
2019,Kent,12,0,0,0,0
2019,Kent,2,0,0,0,0
2019,Kent,3,0,0,0,0
2019,Kent,4,0,0,0,0
2019,Kent,5,0,0,0,0
2019,Kent,6,0,0,0,0
2019,Kent,7,0,0,0,0
2019,Kent,8,0,0,0,0
2019,Kent,9,0,0,0,0
2020,Kent,1,0,0,0,0
2020,Kent,2,0,0,0,0
2020,Kent,3,0,0,0,0
2020,Kent,4,0,0,0,0
2020,Kent,5,0,0,0,0
2020,Kent,6,0,0,0,0
2018,Talbot,1,0,0,0,0
2018,Talbot,10,0,0,0,0
2018,Talbot,11,0,0,0,0
2018,Talbot,12,0,0,0,0
2018,Talbot,2,0,0,0,0
2018,Talbot,3,0,0,0,0
2018,Talbot,4,0,0,0,0
2018,Talbot,5,0,0,0,0
2018,Talbot,6,0,0,0,0
2018,Talbot,7,0,0,0,0
2018,Talbot,8,0,0,0,0
2018,Talbot,9,0,0,0,0
2019,Talbot,1,0,0,0,0
2019,Talbot,10,0,0,0,0
2019,Talbot,11,0,0,0,0
2019,Talbot,12,0,0,0,0
2019,Talbot,2,0,0,0,0
2019,Talbot,3,0,0,0,0
2019,Talbot,4,0,0,0,0
2019,Talbot,5,0,0,0,0
2019,Talbot,6,0,0,0,0
2019,Talbot,7,0,0,0,0
2019,Talbot,8,0,0,0,0
2019,Talbot,9,0,0,0,0
2020,Talbot,1,0,0,0,0
2020,Talbot,2,0,0,0,0
2020,Talbot,3,0,0,0,0
2020,Talbot,4,0,0,0,0
2020,Talbot,5,0,0,0,0
2020,Talbot,6,0,0,0,0
2018,Baltimore,1,0,0,0,0
2018,Baltimore,10,0,0,0,0
2018,Baltimore,11,0,0,0,0
2018,Baltimore,12,0,0,0,0
2018,Baltimore,2,0,0,0,0
2018,Baltimore,3,0,0,0,0
2018,Baltimore,4,0,0,0,0
2018,Baltimore,5,0,0,0,0
2018,Baltimore,6,0,0,0,0
2018,Baltimore,7,0,0,0,0
2018,Baltimore,8,0,0,0,0
2018,Baltimore,9,0,0,0,0
2019,Baltimore,1,0,0,0,0
2019,Baltimore,10,1,1,0,2
2019,Baltimore,11,0,1,0,1
2019,Baltimore,12,1,0,0,1
2019,Baltimore,2,2,0,0,2
2019,Baltimore,3,3,1,0,4
2019,Baltimore,4,2,0,0,2
2019,Baltimore,5,1,1,0,2
2019,Baltimore,6,0,0,0,0
2019,Baltimore,7,1,0,0,1
2019,Baltimore,8,1,0,0,1
2019,Baltimore,9,1,0,0,1
2020,Baltimore,1,1,0,0,1
2020,Baltimore,2,1,0,0,1
2020,Baltimore,3,0,0,0,0
2020,Baltimore,4,0,0,0,0
2020,Baltimore,5,0,0,0,0
2020,Baltimore,6,0,0,0,0
2018,Dorchester,1,0,0,0,0
2018,Dorchester,10,0,0,0,0
2018,Dorchester,11,0,0,0,0
2018,Dorchester,12,0,0,0,0
2018,Dorchester,2,0,0,0,0
2018,Dorchester,3,1,0,0,1
2018,Dorchester,4,0,0,0,0
2018,Dorchester,5,0,0,0,0
2018,Dorchester,6,0,0,0,0
2018,Dorchester,7,0,0,0,0
2018,Dorchester,8,0,0,0,0
2018,Dorchester,9,0,0,0,0
2019,Dorchester,1,0,0,0,0
2019,Dorchester,10,1,1,0,2
2019,Dorchester,11,1,0,0,1
2019,Dorchester,12,0,0,0,0
2019,Dorchester,2,0,0,0,0
2019,Dorchester,3,0,0,0,0
2019,Dorchester,4,1,0,0,1
2019,Dorchester,5,0,0,0,0
2019,Dorchester,6,0,0,0,0
2019,Dorchester,7,0,0,0,0
2019,Dorchester,8,0,0,0,0
2019,Dorchester,9,1,0,0,1
2020,Dorchester,1,0,0,0,0
2020,Dorchester,2,0,0,0,0
2020,Dorchester,3,0,0,0,0
2020,Dorchester,4,0,0,0,0
2020,Dorchester,5,0,0,0,0
2020,Dorchester,6,0,0,0,0
2018,Montgomery,1,6,3,0,9
2018,Montgomery,10,5,17,0,22
2018,Montgomery,11,19,5,0,24
2018,Montgomery,12,9,4,0,13
2018,Montgomery,2,7,5,0,12
2018,Montgomery,3,5,18,0,23
2018,Montgomery,4,8,17,0,25
2018,Montgomery,5,16,13,0,29
2018,Montgomery,6,6,8,0,14
2018,Montgomery,7,3,3,0,6
2018,Montgomery,8,3,1,0,4
2018,Montgomery,9,3,1,0,4
2019,Montgomery,1,9,13,0,22
2019,Montgomery,10,2,2,0,4
2019,Montgomery,11,2,4,0,6
2019,Montgomery,12,3,0,0,3
2019,Montgomery,2,3,2,0,5
2019,Montgomery,3,10,0,0,10
2019,Montgomery,4,10,10,0,20
2019,Montgomery,5,12,13,0,25
2019,Montgomery,6,14,13,0,27
2019,Montgomery,7,4,1,0,5
2019,Montgomery,8,1,0,0,1
2019,Montgomery,9,2,0,0,2
2020,Montgomery,1,3,0,0,3
2020,Montgomery,2,2,2,0,4
2020,Montgomery,3,4,3,0,7
2020,Montgomery,4,0,0,0,0
2020,Montgomery,5,0,0,0,0
2020,Montgomery,6,4,0,0,4
2018,Washington,1,0,0,0,0
2018,Washington,10,5,2,0,7
2018,Washington,11,6,2,0,8
2018,Washington,12,2,0,0,2
2018,Washington,2,0,0,0,0
2018,Washington,3,0,0,0,0
2018,Washington,4,0,0,0,0
2018,Washington,5,0,0,0,0
2018,Washington,6,0,0,0,0
2018,Washington,7,0,0,0,0
2018,Washington,8,0,0,0,0
2018,Washington,9,0,0,0,0
2019,Washington,1,0,1,0,1
2019,Washington,10,3,1,0,4
2019,Washington,11,1,3,0,4
2019,Washington,12,2,0,0,2
2019,Washington,2,8,2,0,10
2019,Washington,3,0,3,0,3
2019,Washington,4,1,0,0,1
2019,Washington,5,1,1,1,3
2019,Washington,6,2,0,4,6
2019,Washington,7,1,0,0,1
2019,Washington,8,2,0,0,2
2019,Washington,9,0,0,0,0
2020,Washington,1,1,3,0,4
2020,Washington,2,0,0,0,0
2020,Washington,3,2,0,0,2
2020,Washington,4,0,0,0,0
2020,Washington,5,0,0,0,0
2020,Washington,6,2,0,0,2
2018,Calvert,1,0,0,0,0
